0,74,75,75,75,75,75,76,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,47,0,41,42,43,
0,0,0,0,0,0,0,0,0,0,0,0,0,61,62,63,0,57,58,59,
0,231,232,233,0,70,71,72,0,0,0,0,0,0,0,0,0,0,0,0,
0,247,248,249,129,86,87,88,0,0,0,0,0,129,114,116,129,114,116,129,
0,74,75,76,33,74,75,76,0,0,0,0,0,74,75,76,0,74,75,76,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,43,45,46,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,59,61,62,63,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,226,227,228,0,231,232,233,0,221,222,0,114,115,116,129,114,115,116,
0,0,242,243,244,0,247,248,249,0,237,238,0,0,0,0,0,0,0,0,
17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,75,76,74,75,76,74,75,76,74,75,76,74,75,76,74,75,76,74,76
