0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,113,
0,0,0,0,114,114,114,0,0,0,0,0,0,0,0,0,0,0,116,118,
0,0,0,0,129,130,134,0,0,0,0,0,0,0,0,0,0,0,0,118,
0,0,0,0,145,0,150,0,0,0,0,0,0,0,0,0,0,0,0,118,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,118,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,118,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,118,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,131,132,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,148,
0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,113,113,0,
0,0,0,0,0,0,0,0,0,0,0,114,114,114,114,114,114,114,114,0,
0,0,0,0,0,0,0,0,0,0,0,129,130,130,130,130,129,115,134,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,150,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
